Afraga	Afrika
Ketchikan, Alasca	Ketchikan
Wassily Leontief	Wassily Leontief
Dan Shechtman	Dan Shechtman
István Sándorfi	István Sándorfi
1500an	1500-talet (decennium)
Fireannach	Hane
William Golding	William Golding
Ùirsgeul	Legend
Tsar	Tsar
Cayenne	Cayenne
Selma Lagerlöf	Selma Lagerlöf
Anne Brontë	Anne Brontë
Bheactor	Vektor
Teampall	Tempel
Foileag	Pannkaka
Duais Nobel ann an Ceimigeachd	Nobelpriset i kemi
V. S. Naipaul	V.S. Naipaul
Ernst Otto Fischer	Ernst Otto Fischer
Aoine	Fasta
1820an	1820-talet
Amazonas (Roinn)	Amazonas (departement)
Port	Hamn
Suharto	Suharto
Viljandi	Viljandi
1770an	1770-talet
Alex MacFhearghais	Alex Ferguson
Tulsa, Oklahoma	Tulsa
Chubut	Chubut
Biorra-crùidein	Alcedines
Elba	Elba
The Doors	The Doors
Coimbra	Coimbra
Beirm	Jäst
Ontonagon County, Michigan	Ontonagon County
Silesia Seiceach	Tjeckiska Schlesien
Boa	Boaormar
Dennis Ritchie	Dennis Ritchie
Taghadh ceann-suidhe nan Stàitean Aonaichte, 2008	Presidentvalet i USA 2008
Cairdeanal	Kardinal
Himnusz	Himnusz
Breichinn	Brechin
Mohammad Hussein Tantawi	Mohamed Hussein Tantawi
Strabo	Strabon
Czesław Miłosz	Czesław Miłosz
1680an	1680-talet
1610an	1610-talet
Clive Dunn	Clive Dunn
Maigheach	Harar (släkte)
Felix Mendelssohn Bartholdy	Felix Mendelssohn
Rhône (département)	Rhône (departement)
Aardvark	Jordsvin
1510an	1510-talet
Bogha is saighead	Pilbåge
Crùban-coille	Landsköldpaddor
Bjørnstjerne Bjørnson	Bjørnstjerne Bjørnson
CSS	Cascading Style Sheets
Ivan Bunin	Ivan Bunin
Bhampair	Vampyr
Inndis Fìdi	Fijiansk hindi
Octavio Paz	Octavio Paz
Riese Pio X	Riese Pio X
Alcalá de Henares	Alcalá de Henares
Oulu	Uleåborg
Clach chruth-atharrachail	Metamorf bergart
Joseph Smith Jr	Joseph Smith
Peile	Hink
Sealtainn	Shetlandsöarna
Encarnación	Encarnación
Atacama	Atacamaöknen
Romain Rolland	Romain Rolland
Santa Mónica, Calafòrnia	Santa Monica
Duais Nobel ann an Eaconomachd	Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne
Elfriede Jelinek	Elfriede Jelinek
Cnuimh	Maskar
Palo Alto	Palo Alto
Marie Antoinette	Marie Antoinette
Clàrsach	Harpa
Milton Friedman	Milton Friedman
Green Bay, Wisconsin	Green Bay, Wisconsin
Nota (airgead)	Sedel
André Gide	André Gide
Gàsa (baile)	Gaza
Allt	Bäck (vattendrag)
Los-leathann	Bävrar
Toruń	Toruń
Ivo Andrić	Ivo Andrić
Dùthaich nam Basgach (mòr-cheàrn)	Baskien
Bolgan (innleachd)	Glödlampa
Nadine Gordimer	Nadine Gordimer
Iosua	Josua (bok)
Rudolf Christoph Eucken	Rudolf Eucken
Kalahari	Kalahariöknen
The Godfather	Gudfadern (film)
Imre Kertész	Imre Kertész
El Aaiún	Al-Ayun
Armadillo	Bältdjur
Green Day	Green Day
Robbie Williams	Robbie Williams
Sid Vicious	Sid Vicious
339	339
340	340
Nijmegen	Nijmegen
Mario Monti	Mario Monti
354	354
356	356
358	358
361	361
363	363
364	364
368	368
369	369
370	370
Unnsa	Uns
371	371
Teamplaid:Commonscat	Mall:Commonscat
376	376
377	377
378	378
1780an	1780-talet
383	383
384	384
388	388
389	389
390	390
391	391
392	392
1730an	1730-talet
393	393
394	394
395	395
396	396
397	397
398	398
399	399
1540an	1540-talet
Dover, Hampshire Nuadh	Dover, New Hampshire
Nashua, Hampshire Nuadh	Nashua
Medellín	Medellín
Parabòla	Parabel (kurva)
Kobe	Kobe
Mariehamn	Mariehamn
An Talamh Ùr	Newfoundland
Manchester, Hampshire Nuadh	Manchester, New Hampshire
Daibhidh MacDhùnleibh	David Livingstone
Richard Gere	Richard Gere
Ainneamhag	Fenix
1750an	1750-talet
1580an	1580-talet
1590an	1590-talet
Hermann Staudinger	Hermann Staudinger
Neuilly-sur-Seine	Neuilly-sur-Seine
Glenn Theodore Seaborg	Glenn T. Seaborg
Archer John Porter Martin	Archer Martin
Richard Laurence Millington Synge	Richard Synge
Linus Carl Pauling	Linus Pauling
Sir Cyril Norman Hinshelwood	Cyril Hinshelwood
Nikolay Nikolayevich Semyonov	Nikolaj Semjonov
Patrick Swayze	Patrick Swayze
San Luis Obispo, Calafòrnia	San Luis Obispo
San Luis Obispo County, Calafòrnia	San Luis Obispo County
Oilthigh Cholumbia	Columbia University
Cambridge, Massachusetts	Cambridge, Massachusetts
Oilthigh Yale	Yale University
Ivy League	Ivy League
Oilthigh Bhrown	Brown University
Oilthigh Chornell	Cornell University
Colaiste Dartmouth	Dartmouth College
Oilthigh Phennsylvania	University of Pennsylvania
Brookline, Massachusetts	Brookline, Massachusetts
New Haven, Connecticut	New Haven, Connecticut
New London, Connecticut	New London, Connecticut
New Bedford, Massachusetts	New Bedford
Springfield, Massachusetts	Springfield, Massachusetts
Lowell, Massachusetts	Lowell, Massachusetts
Stamford, Connecticut	Stamford
279	279
New Britain, Connecticut	New Britain, Connecticut
Bridgeport, Connecticut	Bridgeport, Connecticut
Waterbury, Connecticut	Waterbury, Connecticut
Worcester, Massachusetts	Worcester, Massachusetts
440	440
Northampton, Massachusetts	Northampton, Massachusetts
517	517
572	572
Middletown, Connecticut	Middletown, Connecticut
Warwick, Rhode Island	Warwick, Rhode Island
Newton, Massachusetts	Newton, Massachusetts
Cranston, Rhode Island	Cranston
Danbury, Connecticut	Danbury, Connecticut
Pawtucket, Rhode Island	Pawtucket
Portland, Maine	Portland, Maine
Rochester, Eabhraig Nuadh	Rochester, New York
Irvine, Calafòrnia	Irvine
Fremont, Calafòrnia	Fremont, Kalifornien
Scottsdale, Arizona	Scottsdale, Arizona
Chesapeake, Virginia	Chesapeake, Virginia
Norfolk, Virginia	Norfolk, Virginia
Orlando, Florida	Orlando, Florida
St. Petersburg, Florida	Saint Petersburg
Toledo, Ohio	Toledo, Ohio
Stockton, Calafòrnia	Stockton, Kalifornien
Lexington, Kentucky	Lexington, Kentucky
Riverside, Calafòrnia	Riverside, Kalifornien
Santa Ana, Calafòrnia	Santa Ana, Kalifornien
Aurora, Colorado	Aurora, Colorado
Anaheim, Calafòrnia	Anaheim
Tampa, Florida	Tampa
Bakersfield, Calafòrnia	Bakersfield
Colorado Springs, Colorado	Colorado Springs
Virginia Beach, Virginia	Virginia Beach
Mesa, Arizona	Mesa
Wichita, Kansas	Wichita, Kansas
Chula Vista, Calafòrnia	Chula Vista
Chandler, Arizona	Chandler, Arizona
Accomack County, Virginia	Accomack County
Northampton County, Virginia	Northampton County, Virginia
Melvin Calvin	Melvin Calvin
Sir Robert Robinson	Robert Robinson
Linn na Deighe	Istid
Àrc	Kork
Àrd-easbaig	Ärkebiskop
Loch Nis	Loch Ness
Schaan	Schaan
Maurice Maeterlinck	Maurice Maeterlinck
Bàrd	Poet
23mh Linn	2200-talet
Banais	Bröllop
Bogsa-litrichean	Brevlåda
Solomon Burke	Solomon Burke
Caochladair	Variabel
Riaghailtean Astràilianach	Australisk fotboll
Parral	Parral
Cali	Cali, Colombia
Pereira (baile)	Pereira
Dàn Sholaimh	Höga Visan
Malachi	Malaki
Pago Pago	Pago Pago
Glendale, Arizona	Glendale, Arizona
Gilbert, Arizona	Gilbert, Arizona
Tempe, Arizona	Tempe
Peoria, Arizona	Peoria
Gravina in Puglia	Gravina in Puglia
Laphroaig	Laphroaig
Bogh Mòr	Bowmore
Middelburg	Middelburg
Iron County, Wisconsin	Iron County, Wisconsin
Formentera	Formentera
Ibiza	Ibiza
Menorca	Menorca
Jogaila	Vladislav II av Polen
Meall (cnoc)	Ås
Oilthigh Chologne	Kölns universitet
Methuen, Massachusetts	Methuen
Norwalk, Connecticut	Norwalk, Connecticut
West Haven, Connecticut	West Haven
Meriden, Connecticut	Meriden, Connecticut
Providence County, Rhode Island	Providence County
Kent County, Rhode Island	Kent County, Rhode Island
Washington County, Rhode Island	Washington County, Rhode Island
Newport County, Rhode Island	Newport County
Bristol County, Rhode Island	Bristol County, Rhode Island
Newport, Rhode Island	Newport, Rhode Island
East Providence, Rhode Island	East Providence
Central Falls, Rhode Island	Central Falls
Motala	Motala
Rockingham County, Hampshire Nuadh	Rockingham County, New Hampshire
Hillsborough County, Hampshire Nuadh	Hillsborough County, New Hampshire
Merrimack County, Hampshire Nuadh	Merrimack County
Strafford County, Hampshire Nuadh	Strafford County
Belknap County, Hampshire Nuadh	Belknap County
Cheshire County, Hampshire Nuadh	Cheshire County
Sullivan County, Hampshire Nuadh	Sullivan County, New Hampshire
Grafton County, Hampshire Nuadh	Grafton County
Carroll County, Hampshire Nuadh	Carroll County, New Hampshire
Banbh	Banff, Aberdeenshire
Cuenca (provincia)	Cuenca (provins)
Albacete (provincia)	Albacete (provins)
Guadalajara (provincia)	Guadalajara (provins)
Toledo (provincia)	Toledo (provins)
Ciudad Real (provincia)	Ciudad Real (provins)
Alacant (provincia)	Alicante (provins)
Valencia (provincia)	Valencia (provins)
Teruel (provincia)	Teruel (provins)
Zaragoza (provincia)	Zaragoza (provins)
Huesca (provincia)	Huesca (provins)
Laurence Olivier	Laurence Olivier
Palencia (provincia)	Palencia (provins)
Burgos (provincia)	Burgos (provins)
Soria (provincia)	Soria (provins)
Segovia (provincia)	Segovia (provins)
Ávila (provincia)	Ávila (provins)
Contae Laoise	Laois
An Muileann gCearr	Mullingar
Roinn-seòrsa:Film	Kategori:Filmer
José María Aznar López	José María Aznar
Peter Ustinov	Peter Ustinov
All Blacks	Nya Zeelands herrlandslag i rugby union
Cabhlach na Gearmailte	Deutsche Marine
Katharine Hepburn	Katharine Hepburn
Lise Meitner	Lise Meitner
Sàmais	Samiska
Otto Hahn	Otto Hahn
Nelly Sachs	Nelly Sachs
Fritz Haber	Fritz Haber
Johann Friedrich Wilhelm Adolf von Baeyer	Adolf von Baeyer
Pàpa Hadrianus VI	Hadrianus VI
Paul Ehrlich	Paul Ehrlich
Walther Hermann Nernst	Walther Nernst
Anna Cleves	Anna av Kleve
Otto Wallach	Otto Wallach
Georgi Parvanov	Georgi Părvanov
Traian Băsescu	Traian Băsescu
Jacob Zuma	Jacob Zuma
Ólafur Ragnar Grímsson	Ólafur Ragnar Grímsson
Toomas Hendrik Ilves	Toomas Hendrik Ilves
Ivan Gašparovič	Ivan Gašparovič
Juan Manuel Santos Calderón	Juan Manuel Santos
Václav Klaus	Václav Klaus
Hans-Adam II	Hans-Adam II av Liechtenstein
Mykola Azarov	Mykola Azarov
Margadh na Nollaige	Julmarknad
Mark Rutte	Mark Rutte
Èideard I Shasainn	Edvard I av England
Éanna Ó Coinnigh	Enda Kenny
Skedsmo	Skedsmo kommun
Na Trì Nàiseanan	Rugby Union Tri Nations
Duran Duran	Duran Duran
Liam Neeson	Liam Neeson
Punjabi (cànan)	Punjabi
Torc fiadhach	Vildsvin
Bò Ghàidhealach	Highland cattle
Cogadh a' Chaidreachais Thrìpilte	Trippelallianskriget
Dà-theangachas	Diglossi
Robert Redford	Robert Redford
Northland Region	Northland
Breatainn Nuadh	Niu Briten
Wicca	Wicca
Albertus Magnus	Albertus Magnus
Venkatraman Ramakrishnan	Venkatraman Ramakrishnan
Gerhard Ertl	Gerhard Ertl
1150an	1150-talet
1030an	1030-talet
1050an	1050-talet
Peacadh	Synd
Meppel	Meppel
Napa, Calafòrnia	Napa, Kalifornien
Martin Kaymer	Martin Kaymer
Earball	Svans
Crawford County, Arkansas	Crawford County, Arkansas
Fulton County, Arkansas	Fulton County, Arkansas
Boone County, Arkansas	Boone County, Arkansas
Dallas County, Arkansas	Dallas County, Arkansas
Jackson County, Arkansas	Jackson County, Arkansas
Greene County, Arkansas	Greene County, Arkansas
Benton County, Arkansas	Benton County, Arkansas
Bradley County, Arkansas	Bradley County, Arkansas
Ashley County, Arkansas	Ashley County
Desha County, Arkansas	Desha County
Cleveland County, Arkansas	Cleveland County, Arkansas
Howard County, Arkansas	Howard County, Arkansas
Cross County, Arkansas	Cross County
Cleburne County, Arkansas	Cleburne County, Arkansas
Izard County, Arkansas	Izard County
Johnson County, Arkansas	Johnson County, Arkansas
Garland County, Arkansas	Garland County
Franklin County, Arkansas	Franklin County, Arkansas
Baxter County, Arkansas	Baxter County
Union County, Arkansas	Union County, Arkansas
Perry County, Arkansas	Perry County, Arkansas
Scott County, Arkansas	Scott County, Arkansas
Ouachita County, Arkansas	Ouachita County
Lonoke County, Arkansas	Lonoke County
St. Francis County, Arkansas	St. Francis County
Washington County, Arkansas	Washington County, Arkansas
Lee County, Arkansas	Lee County, Arkansas
Poinsett County, Arkansas	Poinsett County
Mississippi County, Arkansas	Mississippi County, Arkansas
Pulaski County, Arkansas	Pulaski County, Arkansas
Stone County, Arkansas	Stone County, Arkansas
Lafayette County, Arkansas	Lafayette County, Arkansas
White County, Arkansas	White County, Arkansas
Marion County, Arkansas	Marion County, Arkansas
Sebastian County, Arkansas	Sebastian County
Monroe County, Arkansas	Monroe County, Arkansas
Clark County, Arkansas	Clark County, Arkansas
Pike County, Arkansas	Pike County, Arkansas
Woodruff County, Arkansas	Woodruff County
Carroll County, Arkansas	Carroll County, Arkansas
Jefferson County, Arkansas	Jefferson County, Arkansas
Grant County, Arkansas	Grant County, Arkansas
Pope County, Arkansas	Pope County, Arkansas
Yell County, Arkansas	Yell County
Saline County, Arkansas	Saline County, Arkansas
Clay County, Arkansas	Clay County, Arkansas
Lawrence County, Arkansas	Lawrence County, Arkansas
Crittenden County, Arkansas	Crittenden County, Arkansas
Hot Spring County, Arkansas	Hot Spring County
Independence County, Arkansas	Independence County
Conway County, Arkansas	Conway County
Craighead County, Arkansas	Craighead County
Hempstead County, Arkansas	Hempstead County
Columbia County, Arkansas	Columbia County, Arkansas
Logan County, Arkansas	Logan County, Arkansas
Randolph County, Arkansas	Randolph County, Arkansas
Polk County, Arkansas	Polk County, Arkansas
Newton County, Arkansas	Newton County, Arkansas
Searcy County, Arkansas	Searcy County
Miller County, Arkansas	Miller County, Arkansas
Sevier County, Arkansas	Sevier County, Arkansas
Arkansas County, Arkansas	Arkansas County
Jonesboro, Arkansas	Jonesboro, Arkansas
Chicot County, Arkansas	Chicot County
Calhoun County, Arkansas	Calhoun County, Arkansas
Faulkner County, Arkansas	Faulkner County
Phillips County, Arkansas	Phillips County, Arkansas
Prairie County, Arkansas	Prairie County, Arkansas
Sharp County, Arkansas	Sharp County
Madison County, Arkansas	Madison County, Arkansas
Nevada County, Arkansas	Nevada County, Arkansas
Van Buren County, Arkansas	Van Buren County, Arkansas
Montgomery County, Arkansas	Montgomery County, Arkansas
Little River County, Arkansas	Little River County
Mion-chànanan	Minoritetsspråk
Starnberg	Starnberg
Barranquilla	Barranquilla
Jeroen Krabbé	Jeroen Krabbé
Mason County, Michigan	Mason County, Michigan
Muskegon County, Michigan	Muskegon County
Jan von Werth	Johann von Werth
Delémont	Delémont
Glarus	Glarus
Vernier	Vernier
Stans	Stans (kommun)
Oceana County, Michigan	Oceana County
Osceola County, Michigan	Osceola County, Michigan
Sarnen	Sarnen
Herisau	Herisau
Bellinzona	Bellinzona
Köniz	Köniz
Aarberg	Aarberg
Teòirim	Teorem
Bloigh (matamataig)	Bråk
Niccolò Paganini	Niccolò Paganini
Abhlan coisrigte	Nattvard
Chatom, Alabama	Chatom
Tavau	Davos
Frauenfeld	Frauenfeld
La Chaux-de-Fonds	La Chaux-de-Fonds
Sion	Sion (Valais)
Zug	Zug
Altdorf	Altdorf
Schwyz	Schwyz
Vevey	Vevey
Hawaii (eilean)	Hawaii (ö)
Einsiedeln	Einsiedeln
Solothurn	Solothurn
Liestal	Liestal
Thun	Thun
Ciura	Chur
Neuchâtel	Neuchâtel
Tolochenaz	Tolochenaz
Gnìomhair neo-riaghailteach	Oregelbundet verb
Hermann Emil Fischer	Emil Fischer
Robert Bunsen	Robert Wilhelm Bunsen
Salamanca (provincia)	Salamanca (provins)
Valladolid (provincia)	Valladolid (provins)
Clark Gable	Clark Gable
Dromadair	Dromedar
Hollywood Walk of Fame	Hollywood Walk of Fame
An Oriant	Lorient
1370an	1370-talet
Toni Morrison	Toni Morrison
Blonag	Ister
Iarnród Éireann	Iarnród Éireann
Paul Karrer	Paul Karrer
Cingoli	Cingoli
The Hobbit	Bilbo – En hobbits äventyr
Newaygo County, Michigan	Newaygo County
Hobbit	Hober
Midland County, Michigan	Midland County, Michigan
Mecosta County, Michigan	Mecosta County
Àrd-thìr	Platå
Miguel Ángel Asturias	Miguel Ángel Asturias
Isaac Bashevis Singer	Isaac Bashevis Singer
Clas Buirdeasach Beag	Småborgerlighet
Builgean	Bubbla
Dietrich Bonhoeffer	Dietrich Bonhoeffer
Rainer Maria Rilke	Rainer Maria Rilke
Paul Johann Ludwig von Heyse	Paul Heyse
Hans Fallada	Hans Fallada
Kurt Alder	Kurt Alder
Richard August Carl Emil Erlenmeyer	Emil Erlenmeyer
Manfred Eigen	Manfred Eigen
Franz Joseph Emil Fischer	Franz Fischer (kemist)
Gerhard Herzberg	Gerhard Herzberg
Hans Fischer	Hans Fischer
Carl Bosch	Carl Bosch
Friedrich Hoffmann	Friedrich Hoffmann
Heinrich Otto Wieland	Heinrich Wieland
Johann Deisenhofer	Johann Deisenhofer
Hans von Euler-Chelpin	Hans von Euler-Chelpin
Friedrich Bergius	Friedrich Bergius
Otto Paul Hermann Diels	Otto Diels
Adolph Wilhelm Hermann Kolbe	Adolph Wilhelm Hermann Kolbe
Viktor Meyer	Victor Meyer
Robert Huber	Robert Huber
Karl Ziegler	Karl Ziegler (kemist)
Robert Havemann	Robert Havemann
Heinrich Caro	Heinrich Caro
Theodor Fontane	Theodor Fontane
Lèine	Skjorta
Richard Abegg	Richard Abegg
Friedrich August Kekulé von Stradonitz	Friedrich August Kekulé von Stradonitz
Lee Marvin	Lee Marvin
George de Hevesy	George de Hevesy
Richard Martin Willstatter	Richard Willstätter
Lothar Meyer	Lothar Meyer
Hartmut Michel	Hartmut Michel
Adolf Otto Reinhold Windaus	Adolf Windaus
Georg Wittig	Georg Wittig
Carl Remigius Fresenius	Carl Remigius Fresenius
Max Ferdinand Perutz	Max Perutz
Richard Adolf Zsigmondy	Richard Zsigmondy
Fritz Pregl	Fritz Pregl
Richard Kuhn	Richard Kuhn
Arthur Koestler	Arthur Koestler
Walter Kohn	Walter Kohn
Walter Scott	Walter Scott
Caisteal Eilean Donnain	Eilean Donan
Morrilton, Arkansas	Morrilton, Arkansas
Moulton, Alabama	Moulton, Alabama
Phenix City, Alabama	Phenix City
Centreville, Alabama	Centreville, Alabama
Enterprise, Alabama	Enterprise, Alabama
Marion, Arkansas	Marion, Arkansas
Clanton, Alabama	Clanton, Alabama
Benton, Arkansas	Benton, Arkansas
Mountain Home, Arkansas	Mountain Home, Arkansas
Paragould, Arkansas	Paragould
Gadsden, Alabama	Gadsden, Alabama
Blytheville, Arkansas	Blytheville
Forrest City, Arkansas	Forrest City, Arkansas
De Queen, Arkansas	De Queen, Arkansas
Newport, Arkansas	Newport, Arkansas
Berryville, Arkansas	Berryville, Arkansas
Monticello, Arkansas	Monticello, Arkansas
Kenai, Alasca	Kenai
Cabot, Arkansas	Cabot, Arkansas
Russellville, Arkansas	Russellville, Arkansas
Lake Havasu City, Arizona	Lake Havasu City
Texarkana, Arkansas	Texarkana, Arkansas
Homer, Alasca	Homer, Alaska
Camden, Arkansas	Camden, Arkansas
Hamilton, Alabama	Hamilton, Alabama
Arkadelphia, Arkansas	Arkadelphia
Cullman, Alabama	Cullman
El Dorado, Arkansas	El Dorado, Arkansas
Rogers, Arkansas	Rogers
Prattville, Alabama	Prattville, Alabama
Dothan, Alabama	Dothan
Dardanelle, Arkansas	Dardanelle
Fort Smith, Arkansas	Fort Smith
Guntersville, Alabama	Guntersville, Alabama
Magnolia, Arkansas	Magnolia, Arkansas
Mena, Arkansas	Mena, Arkansas
Scottsboro, Alabama	Scottsboro, Alabama
Pell City, Alabama	Pell City
Brewton, Alabama	Brewton, Alabama
Fairbanks, Alasca	Fairbanks
Fort Payne, Alabama	Fort Payne, Alabama
Hamburg, Arkansas	Hamburg, Arkansas
Warren, Arkansas	Warren, Arkansas
Helena-West Helena, Arkansas	Helena-West Helena, Arkansas
Sherwood, Arkansas	Sherwood
Batesville, Arkansas	Batesville, Arkansas
Jacksonville, Arkansas	Jacksonville, Arkansas
Malvern, Arkansas	Malvern, Arkansas
Van Buren, Arkansas	Van Buren, Arkansas
Searcy, Arkansas	Searcy
Springdale, Arkansas	Springdale, Arkansas
Winslow, Arizona	Winslow, Arizona
Kingman, Arizona	Kingman, Arizona
Florence, Alabama	Florence, Alabama
1230an	1230-talet
Decatur, Alabama	Decatur, Alabama
Safford, Arizona	Safford, Arizona
Bay Minette, Alabama	Bay Minette, Alabama
Nogales, Arizona	Nogales, Arizona
930an	930-talet
Gearra-mhuc	Marsvin
Sitka, Alasca	Sitka
Barrow, Alasca	Barrow, Alaska
Kotzebue, Alasca	Kotzebue
Mulhouse	Mulhouse
St. Johns, Arizona	St. Johns, Arizona
Yuma, Arizona	Yuma
1390an	1390-talet
Globe, Arizona	Globe, Arizona
Bogsa-ciùil	Dragspel
Stuttgart, Arkansas	Stuttgart, Arkansas
Palmer, Alasca	Palmer, Alaska
Conway, Arkansas	Conway, Arkansas
Huntsville, Alabama	Huntsville, Alabama
Birmingham, Alabama	Birmingham, Alabama
Braille	Punktskrift
North Little Rock, Arkansas	North Little Rock
Holbrook, Arizona	Holbrook, Arizona
Seward, Alasca	Seward
1130an	1130-talet
Hot Springs, Arkansas	Hot Springs
Clarksville, Arkansas	Clarksville, Arkansas
Russellville, Alabama	Russellville, Alabama
Prescott, Arizona	Prescott
Poilean	Pollen
Selma, Alabama	Selma, Alabama
Wasilla, Alasca	Wasilla
Seumas VI na h-Alba is Seumas I Shasainn	Jakob I av England
1360an	1360-talet
1270an	1270-talet
Kodiak, Alasca	Kodiak
Christchurch, Sealainn Nuadh	Christchurch
Nome, Alasca	Nome, Alaska
Hope, Arkansas	Hope, Arkansas
Pine Bluff, Arkansas	Pine Bluff
Bethel, Alasca	Bethel, Alaska
Osceola, Arkansas	Osceola, Arkansas
Rut	Ruts bok
Seic	Check (betalningsmedel)
Ozark, Arkansas	Ozark, Arkansas
West Memphis, Arkansas	West Memphis
Pocahontas, Arkansas	Pocahontas, Arkansas
Duais Nobel ann an Leigheas	Nobelpriset i fysiologi eller medicin
Elias Canetti	Elias Canetti
Babsk	Babsk
Kenzaburo Oe	Kenzaburo Oe
Heber Springs, Arkansas	Heber Springs, Arkansas
Greenwood, Arkansas	Greenwood, Arkansas
Daniel	Daniels bok
Wynne, Arkansas	Wynne, Arkansas
Emily Brontë	Emily Brontë
Ad	Hatt
Siompansaidhe	Schimpanser
Botal	Flaska
Ailt	Viola
Harrison, Arkansas	Harrison, Arkansas
Halldór Laxness	Halldór Laxness
Mongùs	Manguster
Gavrilo Princip	Gavrilo Princip
Gondwana	Gondwana
Charlton Heston	Charlton Heston
960an	960-talet
990an	990-talet
